name,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
2/28/2040 13:00,372.2475461,525.1349311,186.1237731,1389.28102,1635.230292,478.6039879,425.425767,119.650997,571.6658744,3476.52619,1761.528566,3775.653682,3835.479181,3057.7477,2785.209318,997.0916414,2412.961772,4912.338153,1349.397355,1688.408513,1030.328029,3456.584357,5065.225538,1588.699349,10894.888,1901.121396,970.502531,2625.674656,3190.693252
2/28/2040 14:00,366.1938709,516.5949251,183.0969355,1366.68784,1608.637362,470.8206912,418.5072811,117.7051728,562.3691589,3419.989188,1732.881711,3714.25212,3773.104706,3008.021083,2739.914856,980.87644,2373.720985,4832.451261,1327.452782,1660.950772,1013.572321,3400.371659,4982.852315,1562.863128,10717.7099,1870.204412,954.719735,2582.974625,3138.804608
2/28/2040 15:00,369.5415747,521.3175786,184.7707874,1379.181948,1623.343346,475.1248818,422.3332282,118.7812204,567.5102754,3451.25435,1748.723523,3748.207401,3807.598011,3035.520078,2764.962854,989.8435037,2395.421279,4876.628995,1339.588208,1676.135,1022.838287,3431.457479,5028.404999,1577.150649,10815.69002,1887.301614,963.4476769,2606.587893,3167.499212
2/28/2040 16:00,386.5902642,545.3684084,193.2951321,1442.810093,1698.235803,497.0446254,441.8174448,124.2611563,593.6921914,3610.476932,1829.400357,3921.129822,3983.260401,3175.562884,2892.523584,1035.509636,2505.93332,5101.610808,1401.389708,1753.462984,1070.026624,3589.766739,5260.388952,1649.91202,11314.66862,1974.371706,1007.896046,2726.842042,3313.630836
2/28/2040 17:00,400.4837696,564.968175,200.2418848,1494.66264,1759.267988,514.9077038,457.6957367,128.7269259,615.0286462,3740.232348,1895.14641,4062.049663,4126.413126,3289.688107,2996.476776,1072.724383,2595.993006,5284.95546,1451.753665,1816.479955,1108.481862,3718.777861,5449.439865,1709.207517,11721.30176,2045.327823,1044.118399,2824.840875,3432.718025
2/28/2040 18:00,410.8049649,579.5284327,205.4024825,1533.182816,1804.607524,528.177812,469.4913885,132.044453,630.8790533,3836.62494,1943.98778,4166.736073,4232.758299,3374.469355,3073.701434,1100.370442,2662.896469,5421.158376,1489.167998,1863.293948,1137.049456,3814.617531,5589.881844,1753.256904,12023.38103,2098.039642,1071.02723,2897.642163,3521.185414
2/28/2040 19:00,397.7777982,561.1508224,198.8888991,1484.563568,1747.381042,511.4285977,454.6031979,127.8571494,610.8730472,3714.960508,1882.341366,4034.603382,4098.531956,3267.460485,2976.230311,1065.476245,2578.452513,5249.246301,1441.944518,1804.206442,1100.99212,3693.650983,5412.619325,1697.658817,11642.10377,2031.508041,1037.063545,2805.754112,3409.523984
2/28/2040 20:00,365.1777947,515.1615318,182.5888974,1362.895698,1604.173884,469.5143075,417.3460511,117.3785769,560.8087562,3410.499761,1728.073493,3703.946204,3762.635492,2999.674742,2732.312428,978.1548073,2367.134634,4819.042684,1323.769506,1656.34214,1010.759968,3390.936665,4969.026421,1558.52666,10687.97153,1865.015166,952.0706791,2575.807659,3130.095383
2/28/2040 21:00,330.3745102,466.0640411,165.1872551,1233.004868,1451.288027,424.7672274,377.5708688,106.1918068,507.3608549,3085.461943,1563.379379,3350.94146,3404.037364,2713.790619,2471.909282,884.9317237,2141.534771,4359.763625,1197.607599,1498.484385,914.4294478,3067.763309,4495.453156,1409.991213,9669.353968,1687.26982,861.3335444,2330.320206,2831.781516
2/28/2040 22:00,292.5336925,412.6814591,146.2668463,1091.777531,1285.058721,376.1147475,334.32422,94.02868688,449.2481706,2732.055735,1384.311223,2967.127453,3014.141796,2402.955331,2188.778878,783.5723906,1896.245185,3860.399978,1060.434635,1326.849248,809.6914703,2716.384288,3980.547744,1248.492009,8561.834322,1494.011358,762.6771269,2063.407295,2507.43165
2/28/2040 23:00,254.7035704,359.3139654,127.3517852,950.5901109,1118.876398,327.4760191,291.0897947,81.86900476,391.1519117,2378.749416,1205.293681,2583.421928,2624.35643,2092.2079,1905.7285,682.2417064,1651.024929,3361.177473,923.3004426,1155.262623,704.9830966,2365.104582,3465.787868,1087.038452,7454.627712,1300.80752,664.0485942,1796.569827,2183.17346
2/29/2040 0:00,243.3342122,343.2750494,121.6671061,908.158042,1068.932432,312.8582728,278.0962425,78.21456821,373.6918259,2272.567732,1151.492254,2468.104152,2507.211437,1998.816743,1820.661338,651.7880684,1577.327126,3211.14255,882.0865193,1103.694463,673.5143374,2259.531971,3311.083388,1038.515656,7121.870961,1242.742584,634.4070533,1716.375247,2085.721819
2/29/2040 1:00,245.8583595,346.8359,122.9291797,917.5785201,1080.02065,316.103605,280.9809822,79.02590126,377.5681949,2296.141464,1163.43688,2493.706217,2533.219168,2019.55081,1839.547368,658.5491771,1593.689009,3244.452279,891.2365531,1115.143273,680.5008164,2282.970481,3345.42982,1049.288356,7195.747342,1255.633764,640.9878657,1734.1795,2107.357367
2/29/2040 2:00,235.8794214,332.7584695,117.9397107,880.3356977,1036.184601,303.2735418,269.5764816,75.81838545,362.2433971,2202.945311,1116.215119,2392.491274,2430.400467,1937.580961,1764.883528,631.8198787,1529.004107,3112.765936,855.0629026,1069.881661,652.8805414,2190.308913,3209.644984,1006.699673,6903.685208,1204.669902,614.9713486,1663.792347,2021.823612
2/29/2040 3:00,231.2910351,326.2855673,115.6455175,863.2111845,1016.028476,297.374188,264.3326115,74.34354699,355.1969467,2160.09306,1094.50222,2345.951927,2383.123701,1899.890645,1730.552566,619.5295583,1499.261531,3052.215624,838.4300022,1049.070052,640.1805435,2147.702469,3147.210156,987.1170961,6769.392973,1181.236358,603.00877,1631.427837,1982.494586
2/29/2040 4:00,226.4031737,319.3901914,113.2015868,844.9689874,994.5567986,291.0897947,258.7464842,72.77244868,347.6905881,2114.443926,1071.372161,2296.375047,2332.761272,1859.740355,1693.980889,606.4370723,1467.577715,2987.71331,820.7115045,1026.900109,626.6516414,2102.315184,3080.700327,966.2564019,6626.335744,1156.273351,590.2654171,1596.950957,1940.598631
2/29/2040 5:00,232.2643291,327.6586072,116.1321646,866.843657,1020.304017,298.625566,265.4449476,74.65639151,356.6916483,2169.182931,1099.107986,2355.82391,2393.152106,1907.885561,1737.834891,622.1365959,1505.570562,3065.059629,841.9581932,1053.484636,642.8744825,2156.740199,3160.453907,991.2709762,6797.879205,1186.20711,605.5462867,1638.293036,1990.837107
2/29/2040 6:00,273.2924175,385.5375175,136.6462087,1019.966344,1200.534548,351.3759654,312.3341914,87.84399134,419.6990697,2552.355971,1293.258761,2771.965949,2815.887945,2244.902001,2044.812909,732.0332612,1771.520492,3606.483867,990.6850134,1239.576322,756.4343699,2537.715305,3718.728967,1166.372996,7998.683434,1395.743418,712.5123742,1927.687588,2342.506436
2/29/2040 7:00,332.1178831,468.5234422,166.0589415,1239.511385,1458.946415,427.0087068,379.5632949,106.7521767,510.0381776,3101.743801,1571.629268,3368.624243,3422.000331,2728.111182,2484.953447,889.6014725,2152.835563,4382.769921,1203.927326,1506.391827,919.2548549,3083.951771,4519.17548,1417.43168,9720.378756,1696.173474,865.8787666,2342.617211,2846.724712
2/29/2040 8:00,359.9690671,507.8135054,179.9845336,1343.455983,1581.292688,462.817372,411.3932196,115.704343,552.8096388,3361.853966,1703.42505,3651.114824,3708.966995,2956.888766,2693.339984,964.2028584,2333.370917,4750.306082,1304.887868,1632.71684,996.3429537,3342.569909,4898.150521,1536.296554,10535.52323,1838.41345,938.4907822,2539.067527,3085.449147
2/29/2040 9:00,367.8088974,518.8732659,183.9044487,1372.715349,1615.731942,472.8971537,420.3530256,118.2242884,564.8493781,3435.072381,1740.524246,3730.633102,3789.745246,3021.287371,2751.998714,985.2024036,2384.189817,4853.763842,1333.307253,1668.27607,1018.042484,3415.368333,5004.82821,1569.75583,10764.97826,1878.452583,958.9303395,2594.36633,3152.647692
2/29/2040 10:00,364.4398025,514.1204357,182.2199013,1360.141406,1600.93199,468.5654604,416.5026314,117.1413651,559.675411,3403.607441,1724.581208,3696.460854,3755.031537,2993.612663,2726.790665,976.1780424,2362.350863,4809.303822,1321.094284,1652.994819,1008.717311,3384.08388,4958.984456,1555.377014,10666.37208,1861.246134,950.146628,2570.602178,3123.769736
2/29/2040 11:00,362.0760883,510.7859104,181.0380442,1351.319687,1590.548531,465.5263993,413.8012438,116.3815998,556.0454214,3381.532039,1713.395775,3672.486039,3730.676839,2974.19644,2709.105018,969.8466652,2347.02893,4778.111237,1312.52582,1642.273686,1002.174887,3362.135106,4926.821059,1545.28902,10597.19123,1849.174308,943.9840875,2553.929552,3103.509329
2/29/2040 12:00,365.8623092,516.1271862,182.9311546,1365.450404,1607.180858,470.3943976,418.1283534,117.5985994,561.8599749,3416.892638,1731.312713,3710.889136,3769.688436,3005.29754,2737.434064,979.9883283,2371.571754,4828.075831,1326.250871,1659.446903,1012.654606,3397.292871,4978.340708,1561.44807,10708.0058,1868.511079,953.8553062,2580.635931,3135.96265
2/29/2040 13:00,366.0227423,516.3535115,183.0113712,1366.049163,1607.885618,470.6006687,418.3117055,117.6501672,562.1063543,3418.390968,1732.071906,3712.516386,3771.34147,3006.615383,2738.634447,980.4180598,2372.611705,4830.192974,1326.832441,1660.174581,1013.098662,3398.782607,4980.523744,1562.132775,10712.70133,1869.330434,954.2735782,2581.767557,3137.337791
2/29/2040 14:00,362.4932144,511.374356,181.2466072,1352.876461,1592.380906,466.0627042,414.2779593,116.5156761,556.6860078,3385.427699,1715.369675,3676.716889,3734.974727,2977.622832,2712.226015,970.9639671,2349.7328,4783.615811,1314.037902,1644.165651,1003.329433,3366.008419,4932.496953,1547.069254,10609.39961,1851.304631,945.0715946,2556.87178,3107.084695
2/29/2040 15:00,366.7714301,517.409696,183.385715,1368.843373,1611.174496,471.5632672,419.1673486,117.8908168,563.2561247,3425.383177,1735.614803,3720.110219,3779.055628,3012.765318,2744.236236,982.4234734,2377.464806,4840.072979,1329.546434,1663.570415,1015.170922,3405.734708,4990.711245,1565.328068,10734.61382,1873.154089,956.2255141,2587.04848,3143.755115
2/29/2040 16:00,380.0445942,536.1343382,190.0222971,1418.380718,1669.48161,488.628764,434.3366791,122.157191,583.6399125,3549.345049,1798.425312,3854.738027,3915.816622,3121.794881,2843.547946,1017.976592,2463.503352,5015.231341,1377.661654,1723.773695,1051.909145,3528.985518,5171.321085,1621.976036,11123.09089,1940.942035,990.8305492,2680.671691,3257.525093
2/29/2040 17:00,399.3286514,563.3386332,199.6643257,1490.351574,1754.193718,513.4225518,456.3756016,128.3556379,613.2547146,3729.444369,1889.680225,4050.333464,4114.511283,3280.199636,2987.834016,1069.630316,2588.505365,5269.712024,1447.566361,1811.240669,1105.28466,3708.051763,5433.722006,1704.277637,11687.49392,2039.428469,1041.106841,2816.693166,3422.817012
2/29/2040 18:00,412.9333772,582.5310143,206.4666886,1541.126354,1813.957336,530.9143421,471.9238597,132.7285855,634.1476864,3856.502791,1954.059731,4188.324255,4254.688547,3391.952741,3089.626519,1106.071546,2676.693142,5449.245817,1496.883492,1872.947818,1142.940598,3834.38136,5618.843454,1762.340663,12085.67509,2108.909748,1076.576305,2912.655071,3539.428948
2/29/2040 19:00,405.9812767,572.7235868,202.9906384,1515.180122,1783.417751,521.9759272,463.978602,130.4939818,623.4712464,3791.575138,1921.161399,4117.810093,4183.057084,3334.846202,3037.60991,1087.449848,2631.628633,5357.50292,1471.682128,1841.415077,1123.698177,3769.826141,5524.24523,1732.670092,11882.20201,2073.404378,1058.451186,2863.617934,3479.839515
2/29/2040 20:00,386.4726133,545.2024366,193.2363066,1442.371003,1697.71898,496.8933599,441.6829866,124.22334,593.5115132,3609.378156,1828.843616,3919.936506,3982.048176,3174.596466,2891.643303,1035.1945,2505.170689,5100.058236,1400.963223,1752.929353,1069.700983,3588.674266,5258.788059,1649.409903,11311.22523,1973.770846,1007.589313,2726.012183,3312.622399
2/29/2040 21:00,358.717689,506.0481685,179.3588445,1338.785661,1575.795563,461.2084573,409.9630732,115.3021143,550.8878796,3350.166989,1697.50335,3638.422275,3696.073332,2946.609589,2683.976995,960.8509528,2325.259306,4733.792361,1300.351623,1627.040947,992.8793179,3330.94997,4881.12284,1530.955851,10498.89808,1832.022483,935.2282607,2530.240842,3074.723049
2/29/2040 22:00,321.3902573,453.3898272,160.6951286,1199.474353,1411.821487,413.216045,367.3031511,103.3040113,493.5636094,3001.555438,1520.86461,3259.815466,3311.467472,2639.991399,2404.687818,860.8667605,2083.29756,4241.203573,1165.039683,1457.734381,889.5623192,2984.338103,4373.203143,1371.647705,9406.404136,1641.385957,837.9103136,2266.949136,2754.773634
2/29/2040 23:00,286.8650567,404.6846336,143.4325284,1070.621372,1260.157214,368.8265015,327.8457791,92.20662538,440.5427657,2679.114726,1357.486429,2909.63129,2955.734602,2356.391537,2146.365335,768.3885448,1859.500278,3785.594231,1039.885831,1301.137936,794.0014963,2663.746955,3903.413808,1224.299081,8395.9255,1465.060825,747.8981836,2023.423168,2458.843343
3/1/2040 0:00,272.4046877,384.2851845,136.2023439,1016.65321,1196.634878,350.2345985,311.3196431,87.55864963,418.3357705,2544.065209,1289.057897,2762.961833,2806.741158,2237.609935,2038.170789,729.6554136,1765.766101,3594.769004,987.4669931,1235.549834,753.9772607,2529.4721,3706.649501,1162.584292,7972.701486,1391.209655,710.1979359,1921.425922,2334.897324
3/1/2040 1:00,273.4100684,385.7034894,136.7050342,1020.405434,1201.051372,351.5272308,312.4686496,87.88180771,419.8797479,2553.454746,1293.815502,2773.159265,2817.100169,2245.868419,2045.693191,732.3483976,1772.283122,3608.036439,991.1114981,1240.109953,756.7600108,2538.807778,3720.32986,1166.875113,8002.126824,1396.344278,712.819107,1928.517447,2343.514872
3/1/2040 2:00,261.3455002,368.6838307,130.6727501,975.3787419,1148.053447,336.0156431,298.6805717,84.00391078,401.3520182,2440.780297,1236.724242,2650.790074,2692.792029,2146.766609,1955.424368,700.0325899,1694.078867,3448.827226,947.3774383,1185.388519,723.3670095,2426.779645,3556.165557,1115.38526,7649.022765,1334.728805,681.3650541,1843.419153,2240.104288
3/1/2040 3:00,255.1848696,359.9929411,127.5924348,952.3863885,1120.990677,328.0948324,291.639851,82.0237081,391.8910498,2383.244408,1207.571258,2588.303678,2629.315532,2096.161429,1909.32965,683.5309008,1654.14478,3367.528905,925.0451524,1157.445659,706.3152642,2369.57379,3472.336976,1089.092569,7468.71431,1303.265584,665.3034101,1799.964706,2187.298883
3/1/2040 4:00,247.65521,349.3707427,123.827605,924.2846232,1087.913958,318.4138415,283.0345258,79.60346037,380.327644,2312.922765,1171.939833,2511.931416,2551.733146,2034.310654,1852.991661,663.3621698,1605.336451,3268.16429,897.7501364,1123.293274,685.4742421,2299.655522,3369.879822,1056.957057,7248.337308,1264.810537,645.6725119,1746.853714,2122.758943
3/1/2040 5:00,249.5162339,351.9961156,124.7581169,931.23023,1096.08917,320.8065864,285.1614101,80.2016466,383.1856449,2330.303398,1180.746464,2530.807515,2570.908338,2049.597635,1866.916107,668.347055,1617.399873,3292.723158,904.4963478,1131.734346,690.6252902,2316.936457,3395.203039,1064.899641,7302.805488,1274.315052,650.5244669,1759.980578,2138.710576
3/1/2040 6:00,288.2019991,406.5706773,144.1009996,1075.611032,1266.03021,370.5454275,329.3737133,92.63635686,442.5959272,2691.600813,1363.813032,2923.191706,2969.509884,2367.373564,2156.368529,771.9696405,1868.16653,3803.237096,1044.732247,1307.201925,797.7019619,2676.161421,3921.605774,1230.004961,8435.054939,1471.888781,751.3837835,2032.853387,2470.30285
3/1/2040 7:00,338.5138155,477.5462754,169.2569078,1263.381919,1487.042832,435.2320485,386.872932,108.8080121,519.8605024,3161.477241,1601.895734,3433.497272,3487.901278,2780.649199,2532.808727,906.7334344,2194.294911,4467.173387,1227.112581,1535.401949,936.9578822,3143.342573,4606.205847,1444.728605,9907.573993,1728.838415,882.5538761,2387.731377,2901.54699
3/1/2040 8:00,370.1512204,522.1776146,185.0756102,1381.457233,1626.021433,475.908712,423.0299662,118.977178,568.4465171,3456.948005,1751.608454,3754.39095,3813.879539,3040.527882,2769.52431,991.4764833,2399.37309,4884.674141,1341.798174,1678.900178,1024.525699,3437.118476,5036.700535,1579.75253,10833.53304,1890.415162,965.0371104,2610.888073,3172.724747
3/1/2040 9:00,380.8039775,537.2056111,190.4019887,1421.214845,1672.817472,489.6051139,435.2045457,122.4012785,584.8061083,3556.437147,1802.018822,3862.440343,3923.640982,3128.032672,2849.22976,1020.010654,2468.425783,5025.252489,1380.414418,1727.218041,1054.011009,3536.036934,5181.654122,1625.216975,11145.31641,1944.820314,992.8103699,2686.028055,3264.034093
3/1/2040 10:00,377.9482685,533.1770217,188.9741343,1410.556931,1660.272751,485.9334881,431.9408783,121.483372,580.4205552,3529.766865,1788.505199,3833.475295,3894.216981,3104.575063,2827.862938,1012.361434,2449.914669,4987.567329,1370.062473,1714.265361,1046.106815,3509.519636,5142.796082,1613.029217,11061.73593,1930.2358,985.3651286,2665.885108,3239.556587
3/1/2040 11:00,365.1564036,515.1313551,182.5782018,1362.815864,1604.079916,469.4868047,417.3216042,117.3717012,560.7759056,3410.299984,1727.972267,3703.729237,3762.415087,2999.49903,2732.152377,978.0975097,2366.995974,4818.760398,1323.691963,1656.245117,1010.70076,3390.738034,4968.73535,1558.435366,10687.34546,1864.905919,952.0149095,2575.656776,3129.912031
3/1/2040 12:00,362.4397367,511.2989142,181.2198683,1352.676874,1592.145986,465.9939472,414.2168419,116.4984868,556.6038813,3384.928255,1715.116611,3676.174472,3734.423715,2977.183551,2711.825887,970.8207233,2349.38615,4782.910097,1313.844045,1643.923091,1003.181414,3365.511841,4931.769274,1546.841019,10607.83444,1851.031512,944.9321706,2556.494571,3106.626314
3/1/2040 13:00,347.8296301,490.6882282,173.9148151,1298.14987,1527.965875,447.2095245,397.5195773,111.8023811,534.166932,3248.480296,1645.9795,3527.986249,3583.887439,2857.171962,2602.510983,931.6865093,2254.681353,4590.108869,1260.882409,1577.655822,962.7427263,3229.846566,4732.967467,1484.487172,10180.22793,1776.415611,906.8415357,2453.441141,2981.39683
3/1/2040 14:00,340.3213616,480.0962066,170.1606808,1270.127939,1494.983124,437.5560364,388.938699,109.3890091,522.6363768,3178.358431,1610.449301,3451.830954,3506.525458,2795.496899,2546.333045,911.5750758,2206.011683,4491.02654,1233.664936,1543.600462,941.9609117,3160.126929,4630.801385,1452.442954,9960.476995,1738.069811,887.2664071,2400.481033,2917.040243
3/1/2040 15:00,344.3535799,485.7845145,172.17679,1285.176754,1512.696083,442.740317,393.5469485,110.6850793,528.828712,3216.016469,1629.530333,3492.729168,3548.071707,2828.618692,2576.502678,922.3756605,2232.149098,4544.237421,1248.281727,1561.889452,953.1215158,3197.568956,4685.668355,1469.651886,10078.49138,1758.662926,897.7789762,2428.922573,2951.602113
3/1/2040 16:00,365.7446583,515.9612144,182.8723291,1365.011314,1606.664035,470.2431321,417.9938952,117.560783,561.6792967,3415.793862,1730.755972,3709.69582,3768.476211,3004.331122,2736.553783,979.6731919,2370.809124,4826.523259,1325.824386,1658.913272,1012.328965,3396.200398,4976.739815,1560.945952,10704.56241,1867.910219,953.5485734,2579.806072,3134.954214
3/1/2040 17:00,399.1254361,563.0519545,199.5627181,1489.593146,1753.301023,513.161275,456.1433556,128.2903188,612.942634,3727.546484,1888.718582,4048.272281,4112.41744,3278.530368,2986.313531,1069.08599,2587.188095,5267.030309,1446.829706,1810.318942,1104.722189,3706.164764,5430.956827,1703.410343,11681.54625,2038.39062,1040.57703,2815.259773,3421.075167
3/1/2040 18:00,414.8799654,585.277094,207.4399827,1548.391299,1822.508419,533.4170983,474.1485318,133.3542746,637.1370896,3874.682534,1963.271265,4208.06822,4274.745357,3407.942573,3104.191169,1111.285621,2689.311204,5474.933828,1503.939874,1881.776986,1148.328476,3852.456821,5645.330957,1770.648424,12142.64756,2118.851252,1081.651338,2926.38547,3556.113989
3/1/2040 19:00,406.7727466,573.8401247,203.3863733,1518.134001,1786.894566,522.9935314,464.883139,130.7483828,624.6867181,3798.966902,1924.906748,4125.837859,4191.21205,3341.347562,3043.531801,1089.569857,2636.759054,5367.947496,1474.551207,1845.004958,1125.888852,3777.175505,5535.014874,1736.047972,11905.36664,2077.446528,1060.514661,2869.200624,3486.623543
3/1/2040 20:00,386.4940043,545.2326133,193.2470022,1442.450838,1697.812948,496.9208627,441.7074335,124.2302157,593.5443638,3609.577933,1828.944842,3920.153472,3982.26858,3174.772178,2891.803354,1035.251797,2505.30935,5100.340521,1401.040766,1753.026377,1069.760191,3588.872897,5259.07913,1649.501197,11311.85131,1973.880094,1007.645083,2726.163066,3312.805751
3/1/2040 21:00,360.5466262,508.6282763,180.2733131,1345.611516,1583.829822,463.559948,412.0532871,115.889987,553.6966046,3367.247956,1706.158142,3656.972923,3714.917917,2961.633001,2697.661364,965.7498917,2337.114738,4757.9278,1306.98152,1635.336483,997.9415548,3347.932958,4906.00945,1538.761494,10552.42715,1841.363127,939.9965613,2543.141382,3090.399654
3/1/2040 22:00,324.3422261,457.5542118,162.171113,1210.491522,1424.789065,417.0114335,370.6768298,104.2528584,498.09699,3029.124718,1534.833748,3289.756864,3341.883294,2664.239714,2426.77487,868.7738198,2102.432644,4280.159019,1175.74057,1471.123668,897.7329472,3011.749242,4413.371005,1384.246286,9492.801938,1656.462083,845.606518,2287.771059,2780.076223
3/1/2040 23:00,294.4909762,415.4426271,147.2454881,1099.082393,1293.656788,378.6312551,336.5611156,94.65781377,452.2539991,2750.335367,1393.573369,2986.979901,3034.308808,2419.033019,2203.423554,788.8151148,1908.932578,3886.229132,1067.529789,1335.726928,815.1089519,2734.559065,4007.180783,1256.845416,8619.119821,1504.007485,767.780045,2077.213136,2524.208367
3/2/2040 0:00,281.5600693,397.200812,140.7800346,1050.822401,1236.853162,362.0058034,321.7829363,90.50145084,432.3958207,2629.569933,1332.382471,2855.82356,2901.074285,2312.814855,2106.672661,754.178757,1825.112592,3715.587343,1020.655251,1277.076029,779.3180489,2614.486358,3831.228086,1201.658153,8240.659885,1437.967497,734.0673235,1986.00406,2413.372023
3/2/2040 1:00,281.4531139,397.0499285,140.726557,1050.423229,1236.383322,361.8682893,321.6607016,90.46707233,432.2315678,2628.571046,1331.876343,2854.738727,2899.972263,2311.936293,2105.872406,753.8922694,1824.419292,3714.175914,1020.267538,1276.590909,779.0220117,2613.493201,3829.772728,1201.201683,8237.52953,1437.42126,733.7884755,1985.249643,2412.455262
3/2/2040 2:00,269.5489788,380.2565951,134.7744894,1005.995296,1184.090157,346.5629727,308.0559757,86.64074318,413.9502174,2517.394927,1275.544275,2733.996785,2777.317156,2214.152326,2016.803966,722.0061932,1747.254987,3557.083845,977.1150481,1222.597154,746.0730663,2502.954803,3667.791461,1150.396534,7889.121004,1376.625142,702.7526947,1901.282975,2310.419818
3/2/2040 3:00,260.4898571,367.4767627,130.2449285,972.1853595,1144.294729,334.9155305,297.7026938,83.72888263,400.0379948,2432.789201,1232.675217,2642.111408,2683.975849,2139.738112,1949.022324,697.7406886,1688.532466,3437.535793,944.2757319,1181.507566,720.9987116,2418.834387,3544.522698,1111.733497,7623.979924,1330.358913,679.1342702,1837.383813,2232.770204
3/2/2040 4:00,251.1205647,354.2593681,125.5602824,937.217822,1103.136767,322.8692975,286.9949311,80.71732438,385.6494387,2345.286703,1188.338387,2547.080014,2587.438676,2062.776068,1878.91994,672.6443699,1627.799375,3313.894595,910.3120472,1139.011133,695.0658489,2331.833816,3417.033399,1071.746696,7349.760815,1282.508599,654.7071867,1771.296841,2152.461984
3/2/2040 5:00,250.4360502,353.2937137,125.2180251,934.6631161,1100.129792,321.9892074,286.2126288,80.49730186,384.59822,2338.893826,1185.099166,2540.137081,2580.385732,2057.15327,1873.798304,670.8108489,1623.362254,3304.861449,907.8306821,1135.906371,693.1712105,2325.477609,3407.719112,1068.825286,7329.726542,1279.012685,652.9225595,1766.468569,2146.594716
3/2/2040 6:00,265.249372,374.1910784,132.624686,989.9485492,1165.202599,341.0349069,303.1421395,85.25872672,407.3472499,2477.239671,1255.197921,2690.386488,2733.015851,2178.834127,1984.633694,710.4893893,1719.384322,3500.344392,961.5289736,1203.095366,734.172369,2463.029883,3609.286098,1132.046427,7763.280728,1354.666436,691.5430056,1870.955392,2273.566046
3/2/2040 7:00,286.8971434,404.7298987,143.4485717,1070.741124,1260.298165,368.8677557,327.8824495,92.21693893,440.5920416,2679.414392,1357.638268,2909.95674,2956.065209,2356.655106,2146.605412,768.4744911,1859.708269,3786.01766,1040.002145,1301.283472,794.0903075,2664.044903,3903.850415,1224.436023,8396.864606,1465.224696,747.981838,2023.649493,2459.118372
3/2/2040 8:00,310.8551511,438.5278025,155.4275756,1160.155832,1365.542271,399.6709086,355.2630299,99.91772715,477.3846964,2903.165072,1471.010983,3152.95939,3202.918254,2553.453027,2325.862649,832.6477263,2015.007498,4102.177798,1126.849923,1409.95015,860.4026505,2886.512118,4229.85045,1326.685377,9098.064156,1587.581665,810.4437869,2192.639013,2664.472724
3/2/2040 9:00,332.5991823,469.2024179,166.2995912,1241.307663,1461.060694,427.6275201,380.1133512,106.90688,510.7773157,3106.238792,1573.906845,3373.505992,3426.959432,2732.064712,2488.554596,890.890667,2155.955414,4389.121353,1205.672036,1508.574863,920.5870225,3088.420979,4525.724588,1419.485796,9734.465354,1698.631538,867.1335825,2346.01209,2850.850134
3/2/2040 10:00,339.4229363,478.8287852,169.7114682,1266.774887,1491.03647,436.4009181,387.9119272,109.1002295,521.2566522,3169.96778,1606.197824,3442.718354,3497.268469,2788.116977,2539.610899,909.1685795,2200.187962,4479.170535,1230.408144,1539.525461,939.4741988,3151.784409,4618.576384,1448.608603,9934.182012,1733.481425,884.924084,2394.143926,2909.339454
3/2/2040 11:00,339.3266765,478.69299,169.6633382,1266.415632,1490.613615,436.2771555,387.801916,109.0692889,521.1088246,3169.068782,1605.742308,3441.742004,3496.276649,2787.326271,2538.890669,908.9107406,2199.563992,4477.900249,1230.059202,1539.088854,939.2077653,3150.890567,4617.266562,1448.19778,9931.364692,1732.989812,884.6731208,2393.46495,2908.51437
3/2/2040 12:00,341.0272672,481.0920377,170.5136336,1272.762479,1498.084067,438.4636293,389.7454482,109.6159073,523.7204461,3184.951085,1613.789747,3458.990853,3513.798807,2801.295409,2551.614731,913.4658943,2210.587464,4500.341973,1236.223844,1546.802248,943.9147575,3166.681767,4640.406743,1455.455658,9981.137339,1741.674972,889.1068038,2405.460188,2923.090862
3/2/2040 13:00,338.0966895,476.9578298,169.0483447,1261.825145,1485.210457,434.6957436,386.3962165,108.6739359,519.219916,3157.581582,1599.921834,3429.266422,3483.60339,2777.222806,2529.68773,905.6161325,2191.591041,4461.668813,1225.600499,1533.509984,935.8033369,3139.469259,4600.529953,1442.948371,9895.365608,1726.708093,881.466369,2384.789149,2897.971624
3/2/2040 14:00,328.28888,463.1218129,164.14444,1225.220999,1442.126152,422.0857029,375.1872915,105.5214257,504.1579229,3065.983647,1553.509879,3329.787212,3382.547925,2696.658657,2456.304299,879.3452144,2128.015419,4332.240756,1190.04719,1489.024563,908.6567215,3048.396743,4467.073689,1401.090042,9608.312042,1676.618209,855.8960087,2315.609065,2813.904686
3/2/2040 15:00,323.6791026,456.6187341,161.8395513,1208.016651,1421.876058,416.1588463,369.9189744,104.0397116,497.0786219,3022.931619,1531.695754,3283.030898,3335.050754,2658.792629,2421.813286,866.9975964,2098.134183,4271.408158,1173.336747,1468.11593,895.8975162,3005.591667,4404.34779,1381.41617,9473.393736,1653.075417,843.8776605,2283.09367,2774.392308
